PARAM,VALUE,REGION,REGION2,DAYTYPE,EMISSION,FUEL,DAILYTIMEBRACKET,SEASON,TIMESLICE,MODE_OF_OPERATION,STORAGE,TECHNOLOGY,YEAR
SpecifiedDemandProfile,0.028734,Simple,,,,SINKOFFICE,,,40,,,,2004
SpecifiedDemandProfile,0.028734,Simple,,,,SINKOFFICE,,,40,,,,2005
SpecifiedDemandProfile,0.028734,Simple,,,,SINKOFFICE,,,40,,,,2006
SpecifiedDemandProfile,0.028734,Simple,,,,SINKOFFICE,,,40,,,,2007
SpecifiedDemandProfile,0.028734,Simple,,,,SINKOFFICE,,,40,,,,2008
SpecifiedDemandProfile,0.028734,Simple,,,,SINKOFFICE,,,40,,,,2009
SpecifiedDemandProfile,0.034768,Simple,,,,SINKOFFICE,,,41,,,,2000
SpecifiedDemandProfile,0.034768,Simple,,,,SINKOFFICE,,,41,,,,2001
SpecifiedDemandProfile,0.034768,Simple,,,,SINKOFFICE,,,41,,,,2002
SpecifiedDemandProfile,0.034768,Simple,,,,SINKOFFICE,,,41,,,,2003
SpecifiedDemandProfile,0.034768,Simple,,,,SINKOFFICE,,,41,,,,2004
SpecifiedDemandProfile,0.034768,Simple,,,,SINKOFFICE,,,41,,,,2005
SpecifiedDemandProfile,0.034768,Simple,,,,SINKOFFICE,,,41,,,,2006
SpecifiedDemandProfile,0.034768,Simple,,,,SINKOFFICE,,,41,,,,2007
SpecifiedDemandProfile,0.034768,Simple,,,,SINKOFFICE,,,41,,,,2008
SpecifiedDemandProfile,0.034768,Simple,,,,SINKOFFICE,,,41,,,,2009
SpecifiedDemandProfile,0.040254,Simple,,,,SINKOFFICE,,,42,,,,2000
SpecifiedDemandProfile,0.040254,Simple,,,,SINKOFFICE,,,42,,,,2001
SpecifiedDemandProfile,0.040254,Simple,,,,SINKOFFICE,,,42,,,,2002
SpecifiedDemandProfile,0.040254,Simple,,,,SINKOFFICE,,,42,,,,2003
SpecifiedDemandProfile,0.040254,Simple,,,,SINKOFFICE,,,42,,,,2004
SpecifiedDemandProfile,0.040254,Simple,,,,SINKOFFICE,,,42,,,,2005
SpecifiedDemandProfile,0.040254,Simple,,,,SINKOFFICE,,,42,,,,2006
SpecifiedDemandProfile,0.040254,Simple,,,,SINKOFFICE,,,42,,,,2007
SpecifiedDemandProfile,0.040254,Simple,,,,SINKOFFICE,,,42,,,,2008
SpecifiedDemandProfile,0.040254,Simple,,,,SINKOFFICE,,,42,,,,2009
SpecifiedDemandProfile,0.043950,Simple,,,,SINKOFFICE,,,43,,,,2000
SpecifiedDemandProfile,0.043950,Simple,,,,SINKOFFICE,,,43,,,,2001
SpecifiedDemandProfile,0.043950,Simple,,,,SINKOFFICE,,,43,,,,2002
SpecifiedDemandProfile,0.043950,Simple,,,,SINKOFFICE,,,43,,,,2003
SpecifiedDemandProfile,0.043950,Simple,,,,SINKOFFICE,,,43,,,,2004
SpecifiedDemandProfile,0.043950,Simple,,,,SINKOFFICE,,,43,,,,2005
SpecifiedDemandProfile,0.043950,Simple,,,,SINKOFFICE,,,43,,,,2006
SpecifiedDemandProfile,0.043950,Simple,,,,SINKOFFICE,,,43,,,,2007
SpecifiedDemandProfile,0.043950,Simple,,,,SINKOFFICE,,,43,,,,2008
SpecifiedDemandProfile,0.043950,Simple,,,,SINKOFFICE,,,43,,,,2009
SpecifiedDemandProfile,0.045380,Simple,,,,SINKOFFICE,,,44,,,,2000
SpecifiedDemandProfile,0.045380,Simple,,,,SINKOFFICE,,,44,,,,2001
SpecifiedDemandProfile,0.045380,Simple,,,,SINKOFFICE,,,44,,,,2002
SpecifiedDemandProfile,0.045380,Simple,,,,SINKOFFICE,,,44,,,,2003
SpecifiedDemandProfile,0.045380,Simple,,,,SINKOFFICE,,,44,,,,2004
SpecifiedDemandProfile,0.045380,Simple,,,,SINKOFFICE,,,44,,,,2005
SpecifiedDemandProfile,0.045380,Simple,,,,SINKOFFICE,,,44,,,,2006
SpecifiedDemandProfile,0.045380,Simple,,,,SINKOFFICE,,,44,,,,2007
SpecifiedDemandProfile,0.045380,Simple,,,,SINKOFFICE,,,44,,,,2008
SpecifiedDemandProfile,0.045380,Simple,,,,SINKOFFICE,,,44,,,,2009
SpecifiedDemandProfile,0.001417,Simple,,,,SINKOFFICE,,,45,,,,2000
SpecifiedDemandProfile,0.001417,Simple,,,,SINKOFFICE,,,45,,,,2001
SpecifiedDemandProfile,0.001417,Simple,,,,SINKOFFICE,,,45,,,,2002
SpecifiedDemandProfile,0.001417,Simple,,,,SINKOFFICE,,,45,,,,2003
SpecifiedDemandProfile,0.001417,Simple,,,,SINKOFFICE,,,45,,,,2004
SpecifiedDemandProfile,0.001417,Simple,,,,SINKOFFICE,,,45,,,,2005
SpecifiedDemandProfile,0.001417,Simple,,,,SINKOFFICE,,,45,,,,2006
SpecifiedDemandProfile,0.001417,Simple,,,,SINKOFFICE,,,45,,,,2007
SpecifiedDemandProfile,0.001417,Simple,,,,SINKOFFICE,,,45,,,,2008
SpecifiedDemandProfile,0.001417,Simple,,,,SINKOFFICE,,,45,,,,2009
SpecifiedDemandProfile,0.001013,Simple,,,,SINKOFFICE,,,46,,,,2000
SpecifiedDemandProfile,0.001013,Simple,,,,SINKOFFICE,,,46,,,,2001
SpecifiedDemandProfile,0.001013,Simple,,,,SINKOFFICE,,,46,,,,2002
SpecifiedDemandProfile,0.001013,Simple,,,,SINKOFFICE,,,46,,,,2003
SpecifiedDemandProfile,0.001013,Simple,,,,SINKOFFICE,,,46,,,,2004
SpecifiedDemandProfile,0.001013,Simple,,,,SINKOFFICE,,,46,,,,2005
SpecifiedDemandProfile,0.001013,Simple,,,,SINKOFFICE,,,46,,,,2006
SpecifiedDemandProfile,0.001013,Simple,,,,SINKOFFICE,,,46,,,,2007
SpecifiedDemandProfile,0.001013,Simple,,,,SINKOFFICE,,,46,,,,2008
SpecifiedDemandProfile,0.001013,Simple,,,,SINKOFFICE,,,46,,,,2009
SpecifiedDemandProfile,0.001374,Simple,,,,SINKOFFICE,,,47,,,,2000
SpecifiedDemandProfile,0.001374,Simple,,,,SINKOFFICE,,,47,,,,2001
SpecifiedDemandProfile,0.001374,Simple,,,,SINKOFFICE,,,47,,,,2002
SpecifiedDemandProfile,0.001374,Simple,,,,SINKOFFICE,,,47,,,,2003
SpecifiedDemandProfile,0.001374,Simple,,,,SINKOFFICE,,,47,,,,2004
SpecifiedDemandProfile,0.001374,Simple,,,,SINKOFFICE,,,47,,,,2005
SpecifiedDemandProfile,0.001374,Simple,,,,SINKOFFICE,,,47,,,,2006
SpecifiedDemandProfile,0.001374,Simple,,,,SINKOFFICE,,,47,,,,2007
SpecifiedDemandProfile,0.001374,Simple,,,,SINKOFFICE,,,47,,,,2008
SpecifiedDemandProfile,0.001374,Simple,,,,SINKOFFICE,,,47,,,,2009
SpecifiedDemandProfile,0.001575,Simple,,,,SINKOFFICE,,,48,,,,2000
SpecifiedDemandProfile,0.001575,Simple,,,,SINKOFFICE,,,48,,,,2001
SpecifiedDemandProfile,0.001575,Simple,,,,SINKOFFICE,,,48,,,,2002
SpecifiedDemandProfile,0.001575,Simple,,,,SINKOFFICE,,,48,,,,2003
SpecifiedDemandProfile,0.001575,Simple,,,,SINKOFFICE,,,48,,,,2004
SpecifiedDemandProfile,0.001575,Simple,,,,SINKOFFICE,,,48,,,,2005
SpecifiedDemandProfile,0.001575,Simple,,,,SINKOFFICE,,,48,,,,2006
SpecifiedDemandProfile,0.001575,Simple,,,,SINKOFFICE,,,48,,,,2007
SpecifiedDemandProfile,0.001575,Simple,,,,SINKOFFICE,,,48,,,,2008
SpecifiedDemandProfile,0.001575,Simple,,,,SINKOFFICE,,,48,,,,2009
SpecifiedDemandProfile,0.027586,Simple,,,,SINKDHC,,,1,,,,2000
SpecifiedDemandProfile,0.027586,Simple,,,,SINKDHC,,,1,,,,2001
SpecifiedDemandProfile,0.027586,Simple,,,,SINKDHC,,,1,,,,2002
SpecifiedDemandProfile,0.027586,Simple,,,,SINKDHC,,,1,,,,2003
SpecifiedDemandProfile,0.027586,Simple,,,,SINKDHC,,,1,,,,2004
SpecifiedDemandProfile,0.027586,Simple,,,,SINKDHC,,,1,,,,2005
SpecifiedDemandProfile,0.027586,Simple,,,,SINKDHC,,,1,,,,2006
SpecifiedDemandProfile,0.027586,Simple,,,,SINKDHC,,,1,,,,2007
SpecifiedDemandProfile,0.027586,Simple,,,,SINKDHC,,,1,,,,2008
SpecifiedDemandProfile,0.027586,Simple,,,,SINKDHC,,,1,,,,2009
SpecifiedDemandProfile,0.024918,Simple,,,,SINKDHC,,,2,,,,2000
SpecifiedDemandProfile,0.024918,Simple,,,,SINKDHC,,,2,,,,2001
SpecifiedDemandProfile,0.024918,Simple,,,,SINKDHC,,,2,,,,2002
SpecifiedDemandProfile,0.024918,Simple,,,,SINKDHC,,,2,,,,2003
SpecifiedDemandProfile,0.024918,Simple,,,,SINKDHC,,,2,,,,2004
SpecifiedDemandProfile,0.024918,Simple,,,,SINKDHC,,,2,,,,2005
SpecifiedDemandProfile,0.024918,Simple,,,,SINKDHC,,,2,,,,2006
SpecifiedDemandProfile,0.024918,Simple,,,,SINKDHC,,,2,,,,2007
SpecifiedDemandProfile,0.024918,Simple,,,,SINKDHC,,,2,,,,2008
SpecifiedDemandProfile,0.024918,Simple,,,,SINKDHC,,,2,,,,2009
SpecifiedDemandProfile,0.022690,Simple,,,,SINKDHC,,,3,,,,2000
SpecifiedDemandProfile,0.022690,Simple,,,,SINKDHC,,,3,,,,2001
SpecifiedDemandProfile,0.022690,Simple,,,,SINKDHC,,,3,,,,2002
SpecifiedDemandProfile,0.022690,Simple,,,,SINKDHC,,,3,,,,2003
SpecifiedDemandProfile,0.022690,Simple,,,,SINKDHC,,,3,,,,2004
SpecifiedDemandProfile,0.022690,Simple,,,,SINKDHC,,,3,,,,2005
SpecifiedDemandProfile,0.022690,Simple,,,,SINKDHC,,,3,,,,2006
SpecifiedDemandProfile,0.022690,Simple,,,,SINKDHC,,,3,,,,2007
SpecifiedDemandProfile,0.022690,Simple,,,,SINKDHC,,,3,,,,2008
SpecifiedDemandProfile,0.022690,Simple,,,,SINKDHC,,,3,,,,2009
SpecifiedDemandProfile,0.020651,Simple,,,,SINKDHC,,,4,,,,2000
SpecifiedDemandProfile,0.020651,Simple,,,,SINKDHC,,,4,,,,2001
SpecifiedDemandProfile,0.020651,Simple,,,,SINKDHC,,,4,,,,2002
SpecifiedDemandProfile,0.020651,Simple,,,,SINKDHC,,,4,,,,2003
SpecifiedDemandProfile,0.020651,Simple,,,,SINKDHC,,,4,,,,2004
SpecifiedDemandProfile,0.020651,Simple,,,,SINKDHC,,,4,,,,2005
SpecifiedDemandProfile,0.020651,Simple,,,,SINKDHC,,,4,,,,2006
SpecifiedDemandProfile,0.020651,Simple,,,,SINKDHC,,,4,,,,2007
SpecifiedDemandProfile,0.020651,Simple,,,,SINKDHC,,,4,,,,2008
SpecifiedDemandProfile,0.020651,Simple,,,,SINKDHC,,,4,,,,2009
SpecifiedDemandProfile,0.018881,Simple,,,,SINKDHC,,,5,,,,2000
SpecifiedDemandProfile,0.018881,Simple,,,,SINKDHC,,,5,,,,2001
SpecifiedDemandProfile,0.018881,Simple,,,,SINKDHC,,,5,,,,2002
SpecifiedDemandProfile,0.018881,Simple,,,,SINKDHC,,,5,,,,2003
SpecifiedDemandProfile,0.018881,Simple,,,,SINKDHC,,,5,,,,2004
SpecifiedDemandProfile,0.018881,Simple,,,,SINKDHC,,,5,,,,2005
SpecifiedDemandProfile,0.018881,Simple,,,,SINKDHC,,,5,,,,2006
SpecifiedDemandProfile,0.018881,Simple,,,,SINKDHC,,,5,,,,2007
SpecifiedDemandProfile,0.018881,Simple,,,,SINKDHC,,,5,,,,2008
SpecifiedDemandProfile,0.018881,Simple,,,,SINKDHC,,,5,,,,2009
SpecifiedDemandProfile,0.017109,Simple,,,,SINKDHC,,,6,,,,2000
SpecifiedDemandProfile,0.017109,Simple,,,,SINKDHC,,,6,,,,2001
SpecifiedDemandProfile,0.017109,Simple,,,,SINKDHC,,,6,,,,2002
SpecifiedDemandProfile,0.017109,Simple,,,,SINKDHC,,,6,,,,2003
SpecifiedDemandProfile,0.017109,Simple,,,,SINKDHC,,,6,,,,2004
SpecifiedDemandProfile,0.017109,Simple,,,,SINKDHC,,,6,,,,2005
SpecifiedDemandProfile,0.017109,Simple,,,,SINKDHC,,,6,,,,2006
SpecifiedDemandProfile,0.017109,Simple,,,,SINKDHC,,,6,,,,2007
SpecifiedDemandProfile,0.017109,Simple,,,,SINKDHC,,,6,,,,2008
SpecifiedDemandProfile,0.017109,Simple,,,,SINKDHC,,,6,,,,2009
SpecifiedDemandProfile,0.013813,Simple,,,,SINKDHC,,,7,,,,2000
SpecifiedDemandProfile,0.013813,Simple,,,,SINKDHC,,,7,,,,2001
SpecifiedDemandProfile,0.013813,Simple,,,,SINKDHC,,,7,,,,2002
SpecifiedDemandProfile,0.013813,Simple,,,,SINKDHC,,,7,,,,2003
SpecifiedDemandProfile,0.013813,Simple,,,,SINKDHC,,,7,,,,2004
SpecifiedDemandProfile,0.013813,Simple,,,,SINKDHC,,,7,,,,2005
SpecifiedDemandProfile,0.013813,Simple,,,,SINKDHC,,,7,,,,2006
SpecifiedDemandProfile,0.013813,Simple,,,,SINKDHC,,,7,,,,2007
SpecifiedDemandProfile,0.013813,Simple,,,,SINKDHC,,,7,,,,2008
SpecifiedDemandProfile,0.013813,Simple,,,,SINKDHC,,,7,,,,2009
SpecifiedDemandProfile,0.011355,Simple,,,,SINKDHC,,,8,,,,2000
SpecifiedDemandProfile,0.011355,Simple,,,,SINKDHC,,,8,,,,2001
SpecifiedDemandProfile,0.011355,Simple,,,,SINKDHC,,,8,,,,2002
SpecifiedDemandProfile,0.011355,Simple,,,,SINKDHC,,,8,,,,2003
SpecifiedDemandProfile,0.011355,Simple,,,,SINKDHC,,,8,,,,2004
SpecifiedDemandProfile,0.011355,Simple,,,,SINKDHC,,,8,,,,2005
SpecifiedDemandProfile,0.011355,Simple,,,,SINKDHC,,,8,,,,2006
SpecifiedDemandProfile,0.011355,Simple,,,,SINKDHC,,,8,,,,2007
SpecifiedDemandProfile,0.011355,Simple,,,,SINKDHC,,,8,,,,2008
SpecifiedDemandProfile,0.011355,Simple,,,,SINKDHC,,,8,,,,2009
SpecifiedDemandProfile,0.011860,Simple,,,,SINKDHC,,,9,,,,2000
SpecifiedDemandProfile,0.011860,Simple,,,,SINKDHC,,,9,,,,2001
SpecifiedDemandProfile,0.011860,Simple,,,,SINKDHC,,,9,,,,2002
SpecifiedDemandProfile,0.011860,Simple,,,,SINKDHC,,,9,,,,2003
SpecifiedDemandProfile,0.011860,Simple,,,,SINKDHC,,,9,,,,2004
SpecifiedDemandProfile,0.011860,Simple,,,,SINKDHC,,,9,,,,2005
SpecifiedDemandProfile,0.011860,Simple,,,,SINKDHC,,,9,,,,2006
SpecifiedDemandProfile,0.011860,Simple,,,,SINKDHC,,,9,,,,2007
SpecifiedDemandProfile,0.011860,Simple,,,,SINKDHC,,,9,,,,2008
SpecifiedDemandProfile,0.011860,Simple,,,,SINKDHC,,,9,,,,2009
SpecifiedDemandProfile,0.024791,Simple,,,,SINKDHC,,,10,,,,2000
SpecifiedDemandProfile,0.024791,Simple,,,,SINKDHC,,,10,,,,2001
SpecifiedDemandProfile,0.024791,Simple,,,,SINKDHC,,,10,,,,2002
SpecifiedDemandProfile,0.024791,Simple,,,,SINKDHC,,,10,,,,2003
SpecifiedDemandProfile,0.024791,Simple,,,,SINKDHC,,,10,,,,2004
SpecifiedDemandProfile,0.024791,Simple,,,,SINKDHC,,,10,,,,2005
SpecifiedDemandProfile,0.024791,Simple,,,,SINKDHC,,,10,,,,2006
SpecifiedDemandProfile,0.024791,Simple,,,,SINKDHC,,,10,,,,2007
SpecifiedDemandProfile,0.024791,Simple,,,,SINKDHC,,,10,,,,2008
SpecifiedDemandProfile,0.024791,Simple,,,,SINKDHC,,,10,,,,2009
SpecifiedDemandProfile,0.016257,Simple,,,,SINKDHC,,,11,,,,2000
SpecifiedDemandProfile,0.016257,Simple,,,,SINKDHC,,,11,,,,2001
SpecifiedDemandProfile,0.016257,Simple,,,,SINKDHC,,,11,,,,2002
SpecifiedDemandProfile,0.016257,Simple,,,,SINKDHC,,,11,,,,2003
SpecifiedDemandProfile,0.016257,Simple,,,,SINKDHC,,,11,,,,2004
SpecifiedDemandProfile,0.016257,Simple,,,,SINKDHC,,,11,,,,2005
SpecifiedDemandProfile,0.016257,Simple,,,,SINKDHC,,,11,,,,2006
SpecifiedDemandProfile,0.016257,Simple,,,,SINKDHC,,,11,,,,2007
SpecifiedDemandProfile,0.016257,Simple,,,,SINKDHC,,,11,,,,2008
SpecifiedDemandProfile,0.016257,Simple,,,,SINKDHC,,,11,,,,2009
SpecifiedDemandProfile,0.015332,Simple,,,,SINKDHC,,,12,,,,2000
SpecifiedDemandProfile,0.015332,Simple,,,,SINKDHC,,,12,,,,2001
SpecifiedDemandProfile,0.015332,Simple,,,,SINKDHC,,,12,,,,2002
SpecifiedDemandProfile,0.015332,Simple,,,,SINKDHC,,,12,,,,2003
SpecifiedDemandProfile,0.015332,Simple,,,,SINKDHC,,,12,,,,2004
SpecifiedDemandProfile,0.015332,Simple,,,,SINKDHC,,,12,,,,2005
SpecifiedDemandProfile,0.015332,Simple,,,,SINKDHC,,,12,,,,2006
SpecifiedDemandProfile,0.015332,Simple,,,,SINKDHC,,,12,,,,2007
SpecifiedDemandProfile,0.015332,Simple,,,,SINKDHC,,,12,,,,2008
SpecifiedDemandProfile,0.015332,Simple,,,,SINKDHC,,,12,,,,2009
SpecifiedDemandProfile,0.014481,Simple,,,,SINKDHC,,,13,,,,2000
SpecifiedDemandProfile,0.014481,Simple,,,,SINKDHC,,,13,,,,2001
SpecifiedDemandProfile,0.014481,Simple,,,,SINKDHC,,,13,,,,2002
SpecifiedDemandProfile,0.014481,Simple,,,,SINKDHC,,,13,,,,2003
SpecifiedDemandProfile,0.014481,Simple,,,,SINKDHC,,,13,,,,2004
SpecifiedDemandProfile,0.014481,Simple,,,,SINKDHC,,,13,,,,2005
SpecifiedDemandProfile,0.014481,Simple,,,,SINKDHC,,,13,,,,2006
SpecifiedDemandProfile,0.014481,Simple,,,,SINKDHC,,,13,,,,2007
SpecifiedDemandProfile,0.014481,Simple,,,,SINKDHC,,,13,,,,2008
SpecifiedDemandProfile,0.014481,Simple,,,,SINKDHC,,,13,,,,2009
SpecifiedDemandProfile,0.026539,Simple,,,,SINKDHC,,,14,,,,2000
SpecifiedDemandProfile,0.026539,Simple,,,,SINKDHC,,,14,,,,2001
SpecifiedDemandProfile,0.026539,Simple,,,,SINKDHC,,,14,,,,2002
SpecifiedDemandProfile,0.026539,Simple,,,,SINKDHC,,,14,,,,2003
SpecifiedDemandProfile,0.026539,Simple,,,,SINKDHC,,,14,,,,2004
SpecifiedDemandProfile,0.026539,Simple,,,,SINKDHC,,,14,,,,2005
SpecifiedDemandProfile,0.026539,Simple,,,,SINKDHC,,,14,,,,2006
SpecifiedDemandProfile,0.026539,Simple,,,,SINKDHC,,,14,,,,2007
SpecifiedDemandProfile,0.026539,Simple,,,,SINKDHC,,,14,,,,2008
SpecifiedDemandProfile,0.026539,Simple,,,,SINKDHC,,,14,,,,2009
SpecifiedDemandProfile,0.026879,Simple,,,,SINKDHC,,,15,,,,2000
SpecifiedDemandProfile,0.026879,Simple,,,,SINKDHC,,,15,,,,2001
SpecifiedDemandProfile,0.026879,Simple,,,,SINKDHC,,,15,,,,2002
SpecifiedDemandProfile,0.026879,Simple,,,,SINKDHC,,,15,,,,2003
SpecifiedDemandProfile,0.026879,Simple,,,,SINKDHC,,,15,,,,2004
SpecifiedDemandProfile,0.026879,Simple,,,,SINKDHC,,,15,,,,2005
SpecifiedDemandProfile,0.026879,Simple,,,,SINKDHC,,,15,,,,2006
SpecifiedDemandProfile,0.026879,Simple,,,,SINKDHC,,,15,,,,2007
SpecifiedDemandProfile,0.026879,Simple,,,,SINKDHC,,,15,,,,2008
SpecifiedDemandProfile,0.026879,Simple,,,,SINKDHC,,,15,,,,2009
SpecifiedDemandProfile,0.026696,Simple,,,,SINKDHC,,,16,,,,2000
SpecifiedDemandProfile,0.026696,Simple,,,,SINKDHC,,,16,,,,2001
SpecifiedDemandProfile,0.026696,Simple,,,,SINKDHC,,,16,,,,2002
SpecifiedDemandProfile,0.026696,Simple,,,,SINKDHC,,,16,,,,2003
SpecifiedDemandProfile,0.026696,Simple,,,,SINKDHC,,,16,,,,2004
SpecifiedDemandProfile,0.026696,Simple,,,,SINKDHC,,,16,,,,2005
SpecifiedDemandProfile,0.026696,Simple,,,,SINKDHC,,,16,,,,2006
SpecifiedDemandProfile,0.026696,Simple,,,,SINKDHC,,,16,,,,2007
SpecifiedDemandProfile,0.026696,Simple,,,,SINKDHC,,,16,,,,2008
SpecifiedDemandProfile,0.026696,Simple,,,,SINKDHC,,,16,,,,2009
SpecifiedDemandProfile,0.026440,Simple,,,,SINKDHC,,,17,,,,2000
SpecifiedDemandProfile,0.026440,Simple,,,,SINKDHC,,,17,,,,2001
SpecifiedDemandProfile,0.026440,Simple,,,,SINKDHC,,,17,,,,2002
SpecifiedDemandProfile,0.026440,Simple,,,,SINKDHC,,,17,,,,2003
SpecifiedDemandProfile,0.026440,Simple,,,,SINKDHC,,,17,,,,2004
SpecifiedDemandProfile,0.026440,Simple,,,,SINKDHC,,,17,,,,2005
SpecifiedDemandProfile,0.026440,Simple,,,,SINKDHC,,,17,,,,2006
SpecifiedDemandProfile,0.026440,Simple,,,,SINKDHC,,,17,,,,2007
SpecifiedDemandProfile,0.026440,Simple,,,,SINKDHC,,,17,,,,2008
SpecifiedDemandProfile,0.026440,Simple,,,,SINKDHC,,,17,,,,2009
SpecifiedDemandProfile,0.026488,Simple,,,,SINKDHC,,,18,,,,2000
SpecifiedDemandProfile,0.026488,Simple,,,,SINKDHC,,,18,,,,2001
SpecifiedDemandProfile,0.026488,Simple,,,,SINKDHC,,,18,,,,2002
SpecifiedDemandProfile,0.026488,Simple,,,,SINKDHC,,,18,,,,2003
SpecifiedDemandProfile,0.026488,Simple,,,,SINKDHC,,,18,,,,2004
SpecifiedDemandProfile,0.026488,Simple,,,,SINKDHC,,,18,,,,2005
SpecifiedDemandProfile,0.026488,Simple,,,,SINKDHC,,,18,,,,2006
SpecifiedDemandProfile,0.026488,Simple,,,,SINKDHC,,,18,,,,2007
SpecifiedDemandProfile,0.026488,Simple,,,,SINKDHC,,,18,,,,2008
SpecifiedDemandProfile,0.026488,Simple,,,,SINKDHC,,,18,,,,2009
SpecifiedDemandProfile,0.026407,Simple,,,,SINKDHC,,,19,,,,2000
SpecifiedDemandProfile,0.026407,Simple,,,,SINKDHC,,,19,,,,2001
SpecifiedDemandProfile,0.026407,Simple,,,,SINKDHC,,,19,,,,2002
SpecifiedDemandProfile,0.026407,Simple,,,,SINKDHC,,,19,,,,2003
SpecifiedDemandProfile,0.026407,Simple,,,,SINKDHC,,,19,,,,2004
SpecifiedDemandProfile,0.026407,Simple,,,,SINKDHC,,,19,,,,2005
SpecifiedDemandProfile,0.026407,Simple,,,,SINKDHC,,,19,,,,2006
SpecifiedDemandProfile,0.026407,Simple,,,,SINKDHC,,,19,,,,2007
SpecifiedDemandProfile,0.026407,Simple,,,,SINKDHC,,,19,,,,2008
SpecifiedDemandProfile,0.026407,Simple,,,,SINKDHC,,,19,,,,2009
SpecifiedDemandProfile,0.026522,Simple,,,,SINKDHC,,,20,,,,2000
SpecifiedDemandProfile,0.026522,Simple,,,,SINKDHC,,,20,,,,2001
SpecifiedDemandProfile,0.026522,Simple,,,,SINKDHC,,,20,,,,2002
SpecifiedDemandProfile,0.026522,Simple,,,,SINKDHC,,,20,,,,2003
SpecifiedDemandProfile,0.026522,Simple,,,,SINKDHC,,,20,,,,2004
SpecifiedDemandProfile,0.026522,Simple,,,,SINKDHC,,,20,,,,2005
SpecifiedDemandProfile,0.026522,Simple,,,,SINKDHC,,,20,,,,2006
SpecifiedDemandProfile,0.026522,Simple,,,,SINKDHC,,,20,,,,2007
SpecifiedDemandProfile,0.026522,Simple,,,,SINKDHC,,,20,,,,2008
SpecifiedDemandProfile,0.026522,Simple,,,,SINKDHC,,,20,,,,2009
SpecifiedDemandProfile,0.049014,Simple,,,,SINKDHC,,,21,,,,2000
SpecifiedDemandProfile,0.049014,Simple,,,,SINKDHC,,,21,,,,2001
SpecifiedDemandProfile,0.049014,Simple,,,,SINKDHC,,,21,,,,2002
SpecifiedDemandProfile,0.049014,Simple,,,,SINKDHC,,,21,,,,2003
SpecifiedDemandProfile,0.049014,Simple,,,,SINKDHC,,,21,,,,2004
SpecifiedDemandProfile,0.049014,Simple,,,,SINKDHC,,,21,,,,2005
SpecifiedDemandProfile,0.049014,Simple,,,,SINKDHC,,,21,,,,2006
SpecifiedDemandProfile,0.049014,Simple,,,,SINKDHC,,,21,,,,2007
SpecifiedDemandProfile,0.049014,Simple,,,,SINKDHC,,,21,,,,2008
SpecifiedDemandProfile,0.049014,Simple,,,,SINKDHC,,,21,,,,2009
SpecifiedDemandProfile,0.033970,Simple,,,,SINKDHC,,,22,,,,2000
SpecifiedDemandProfile,0.033970,Simple,,,,SINKDHC,,,22,,,,2001
SpecifiedDemandProfile,0.033970,Simple,,,,SINKDHC,,,22,,,,2002
SpecifiedDemandProfile,0.033970,Simple,,,,SINKDHC,,,22,,,,2003
SpecifiedDemandProfile,0.033970,Simple,,,,SINKDHC,,,22,,,,2004
SpecifiedDemandProfile,0.033970,Simple,,,,SINKDHC,,,22,,,,2005
SpecifiedDemandProfile,0.033970,Simple,,,,SINKDHC,,,22,,,,2006
SpecifiedDemandProfile,0.033970,Simple,,,,SINKDHC,,,22,,,,2007
SpecifiedDemandProfile,0.033970,Simple,,,,SINKDHC,,,22,,,,2008
SpecifiedDemandProfile,0.033970,Simple,,,,SINKDHC,,,22,,,,2009
SpecifiedDemandProfile,0.033290,Simple,,,,SINKDHC,,,23,,,,2000
SpecifiedDemandProfile,0.033290,Simple,,,,SINKDHC,,,23,,,,2001
SpecifiedDemandProfile,0.033290,Simple,,,,SINKDHC,,,23,,,,2002
SpecifiedDemandProfile,0.033290,Simple,,,,SINKDHC,,,23,,,,2003
SpecifiedDemandProfile,0.033290,Simple,,,,SINKDHC,,,23,,,,2004
SpecifiedDemandProfile,0.033290,Simple,,,,SINKDHC,,,23,,,,2005
SpecifiedDemandProfile,0.033290,Simple,,,,SINKDHC,,,23,,,,2006
SpecifiedDemandProfile,0.033290,Simple,,,,SINKDHC,,,23,,,,2007
SpecifiedDemandProfile,0.033290,Simple,,,,SINKDHC,,,23,,,,2008
SpecifiedDemandProfile,0.033290,Simple,,,,SINKDHC,,,23,,,,2009
SpecifiedDemandProfile,0.030630,Simple,,,,SINKDHC,,,24,,,,2000
SpecifiedDemandProfile,0.030630,Simple,,,,SINKDHC,,,24,,,,2001
SpecifiedDemandProfile,0.030630,Simple,,,,SINKDHC,,,24,,,,2002
SpecifiedDemandProfile,0.030630,Simple,,,,SINKDHC,,,24,,,,2003
SpecifiedDemandProfile,0.030630,Simple,,,,SINKDHC,,,24,,,,2004
SpecifiedDemandProfile,0.030630,Simple,,,,SINKDHC,,,24,,,,2005
SpecifiedDemandProfile,0.030630,Simple,,,,SINKDHC,,,24,,,,2006
SpecifiedDemandProfile,0.030630,Simple,,,,SINKDHC,,,24,,,,2007
SpecifiedDemandProfile,0.030630,Simple,,,,SINKDHC,,,24,,,,2008
SpecifiedDemandProfile,0.030630,Simple,,,,SINKDHC,,,24,,,,2009
